timestamp,symbol,direction,rawFvgId,zoneHigh,zoneLow,zoneMidpoint,liquiditySweepPassed,displacementPassed,mssPassed,premiumDiscountPassed,sessionPassed,bodyToRangePercent,bodyToRangeRequiredPercent,rangeMultiple,rangeMultipleRequired,sweepDetected,mssDetected,premiumDiscountOk,sessionOk,failedChecks,rejectionReasons
2026-06-03T12:29:02.380Z,BTC,BEARISH,"FVG:BEARISH:6:7:8:67130:67450",67450.0000,67130.0000,67290.0000,false,false,true,true,true,57.0600,60.00,0.9100,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:29:02.380Z,BTC,BEARISH,"FVG:BEARISH:9:10:11:67082:67117.05",67117.0500,67082.0000,67099.5250,false,false,true,true,true,94.8200,60.00,0.8500,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:29:02.380Z,BTC,BEARISH,"FVG:BEARISH:10:11:12:67095.06:67122",67122.0000,67095.0600,67108.5300,false,false,true,true,true,3.2700,60.00,0.3800,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:29:02.380Z,BTC,BEARISH,"FVG:BEARISH:17:18:19:66972.76:67068.52",67068.5200,66972.7600,67020.6400,false,false,true,true,true,99.9500,60.00,0.9900,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:29:02.380Z,BTC,BEARISH,"FVG:BEARISH:18:19:20:66864:67078",67078.0000,66864.0000,66971.0000,false,true,true,true,true,99.9900,60.00,7.3000,1.20,false,true,true,true,"liquiditySweep","Bearish FVG did not sweep buy-side liquidity first"
2026-06-03T12:29:02.380Z,BTC,BULLISH,"FVG:BULLISH:23:24:25:66846:66888",66888.0000,66846.0000,66867.0000,false,false,false,true,true,28.4800,60.00,1.0200,1.20,false,false,true,true,"liquiditySweep|displacement|mss","Bullish FVG did not sweep sell-side liquidity first|FVG lacks required bullish displacement|Bullish FVG did not close above prior structure high"
2026-06-03T12:29:02.380Z,BTC,BULLISH,"FVG:BULLISH:24:25:26:66843.99:66888",66888.0000,66843.9900,66865.9950,true,false,false,true,true,72.8200,60.00,1.2900,1.20,true,false,true,true,"displacement|mss","FVG lacks required bullish displacement|Bullish FVG did not close above prior structure high"
2026-06-03T12:29:02.380Z,BTC,BULLISH,"FVG:BULLISH:26:27:28:66908.52:66961.12",66961.1200,66908.5200,66934.8200,false,true,true,true,true,87.3500,60.00,1.8600,1.20,false,true,true,true,"liquiditySweep","Bullish FVG did not sweep sell-side liquidity first"
2026-06-03T12:29:02.380Z,BTC,BULLISH,"FVG:BULLISH:27:28:29:66961.13:66972.31",66972.3100,66961.1300,66966.7200,false,false,true,true,true,43.1000,60.00,1.4300,1.20,false,true,true,true,"liquiditySweep|displacement","Bullish FVG did not sweep sell-side liquidity first|FVG lacks required bullish displacement"
2026-06-03T12:30:02.359Z,BTC,BEARISH,"FVG:BEARISH:5:6:7:67165.99:67447.35",67447.3500,67165.9900,67306.6700,true,false,true,true,true,6.4600,60.00,0.8600,1.20,true,true,true,true,"displacement","FVG lacks required bearish displacement"
2026-06-03T12:30:02.359Z,BTC,BEARISH,"FVG:BEARISH:6:7:8:67130:67450",67450.0000,67130.0000,67290.0000,false,false,true,true,true,57.0600,60.00,0.9100,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:30:02.359Z,BTC,BEARISH,"FVG:BEARISH:9:10:11:67082:67117.05",67117.0500,67082.0000,67099.5250,false,false,true,true,true,94.8200,60.00,0.8500,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:30:02.359Z,BTC,BEARISH,"FVG:BEARISH:10:11:12:67095.06:67122",67122.0000,67095.0600,67108.5300,false,false,true,true,true,3.2700,60.00,0.3800,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:30:02.359Z,BTC,BEARISH,"FVG:BEARISH:17:18:19:66972.76:67068.52",67068.5200,66972.7600,67020.6400,false,false,true,true,true,99.9500,60.00,0.9900,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:30:02.359Z,BTC,BEARISH,"FVG:BEARISH:18:19:20:66864:67078",67078.0000,66864.0000,66971.0000,false,true,true,true,true,99.9900,60.00,7.3000,1.20,false,true,true,true,"liquiditySweep","Bearish FVG did not sweep buy-side liquidity first"
2026-06-03T12:30:02.359Z,BTC,BULLISH,"FVG:BULLISH:23:24:25:66846:66888",66888.0000,66846.0000,66867.0000,false,false,false,true,true,28.4800,60.00,1.0200,1.20,false,false,true,true,"liquiditySweep|displacement|mss","Bullish FVG did not sweep sell-side liquidity first|FVG lacks required bullish displacement|Bullish FVG did not close above prior structure high"
2026-06-03T12:30:02.359Z,BTC,BULLISH,"FVG:BULLISH:24:25:26:66843.99:66888",66888.0000,66843.9900,66865.9950,true,false,false,true,true,72.8200,60.00,1.2900,1.20,true,false,true,true,"displacement|mss","FVG lacks required bullish displacement|Bullish FVG did not close above prior structure high"
2026-06-03T12:30:02.359Z,BTC,BULLISH,"FVG:BULLISH:26:27:28:66908.52:66961.12",66961.1200,66908.5200,66934.8200,false,true,true,true,true,87.3500,60.00,1.8600,1.20,false,true,true,true,"liquiditySweep","Bullish FVG did not sweep sell-side liquidity first"
2026-06-03T12:30:02.359Z,BTC,BULLISH,"FVG:BULLISH:27:28:29:66961.13:66972.31",66972.3100,66961.1300,66966.7200,false,false,true,true,true,43.1000,60.00,1.4300,1.20,false,true,true,true,"liquiditySweep|displacement","Bullish FVG did not sweep sell-side liquidity first|FVG lacks required bullish displacement"
2026-06-03T12:31:01.606Z,BTC,BEARISH,"FVG:BEARISH:5:6:7:67165.99:67447.35",67447.3500,67165.9900,67306.6700,true,false,true,true,true,6.4600,60.00,0.8600,1.20,true,true,true,true,"displacement","FVG lacks required bearish displacement"
2026-06-03T12:31:01.606Z,BTC,BEARISH,"FVG:BEARISH:6:7:8:67130:67450",67450.0000,67130.0000,67290.0000,false,false,true,true,true,57.0600,60.00,0.9100,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:31:01.606Z,BTC,BEARISH,"FVG:BEARISH:9:10:11:67082:67117.05",67117.0500,67082.0000,67099.5250,false,false,true,true,true,94.8200,60.00,0.8500,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:31:01.606Z,BTC,BEARISH,"FVG:BEARISH:10:11:12:67095.06:67122",67122.0000,67095.0600,67108.5300,false,false,true,true,true,3.2700,60.00,0.3800,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:31:01.606Z,BTC,BEARISH,"FVG:BEARISH:17:18:19:66972.76:67068.52",67068.5200,66972.7600,67020.6400,false,false,true,true,true,99.9500,60.00,0.9900,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:31:01.606Z,BTC,BEARISH,"FVG:BEARISH:18:19:20:66864:67078",67078.0000,66864.0000,66971.0000,false,true,true,true,true,99.9900,60.00,7.3000,1.20,false,true,true,true,"liquiditySweep","Bearish FVG did not sweep buy-side liquidity first"
2026-06-03T12:31:01.606Z,BTC,BULLISH,"FVG:BULLISH:23:24:25:66846:66888",66888.0000,66846.0000,66867.0000,false,false,false,true,true,28.4800,60.00,1.0200,1.20,false,false,true,true,"liquiditySweep|displacement|mss","Bullish FVG did not sweep sell-side liquidity first|FVG lacks required bullish displacement|Bullish FVG did not close above prior structure high"
2026-06-03T12:31:01.606Z,BTC,BULLISH,"FVG:BULLISH:24:25:26:66843.99:66888",66888.0000,66843.9900,66865.9950,true,false,false,true,true,72.8200,60.00,1.2900,1.20,true,false,true,true,"displacement|mss","FVG lacks required bullish displacement|Bullish FVG did not close above prior structure high"
2026-06-03T12:31:01.606Z,BTC,BULLISH,"FVG:BULLISH:26:27:28:66908.52:66961.12",66961.1200,66908.5200,66934.8200,false,true,true,true,true,87.3500,60.00,1.8600,1.20,false,true,true,true,"liquiditySweep","Bullish FVG did not sweep sell-side liquidity first"
2026-06-03T12:31:01.606Z,BTC,BULLISH,"FVG:BULLISH:27:28:29:66961.13:66972.31",66972.3100,66961.1300,66966.7200,false,false,true,true,true,43.1000,60.00,1.4300,1.20,false,true,true,true,"liquiditySweep|displacement","Bullish FVG did not sweep sell-side liquidity first|FVG lacks required bullish displacement"
2026-06-03T12:32:01.105Z,BTC,BEARISH,"FVG:BEARISH:5:6:7:67165.99:67447.35",67447.3500,67165.9900,67306.6700,true,false,true,true,true,6.4600,60.00,0.8600,1.20,true,true,true,true,"displacement","FVG lacks required bearish displacement"
2026-06-03T12:32:01.105Z,BTC,BEARISH,"FVG:BEARISH:6:7:8:67130:67450",67450.0000,67130.0000,67290.0000,false,false,true,true,true,57.0600,60.00,0.9100,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:32:01.105Z,BTC,BEARISH,"FVG:BEARISH:9:10:11:67082:67117.05",67117.0500,67082.0000,67099.5250,false,false,true,true,true,94.8200,60.00,0.8500,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:32:01.105Z,BTC,BEARISH,"FVG:BEARISH:10:11:12:67095.06:67122",67122.0000,67095.0600,67108.5300,false,false,true,true,true,3.2700,60.00,0.3800,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:32:01.105Z,BTC,BEARISH,"FVG:BEARISH:17:18:19:66972.76:67068.52",67068.5200,66972.7600,67020.6400,false,false,true,true,true,99.9500,60.00,0.9900,1.20,false,true,true,true,"liquiditySweep|displacement","Bearish FVG did not sweep buy-side liquidity first|FVG lacks required bearish displacement"
2026-06-03T12:32:01.105Z,BTC,BEARISH,"FVG:BEARISH:18:19:20:66864:67078",67078.0000,66864.0000,66971.0000,false,true,true,true,true,99.9900,60.00,7.3000,1.20,false,true,true,true,"liquiditySweep","Bearish FVG did not sweep buy-side liquidity first"
2026-06-03T12:32:01.105Z,BTC,BULLISH,"FVG:BULLISH:23:24:25:66846:66888",66888.0000,66846.0000,66867.0000,false,false,false,true,true,28.4800,60.00,1.0200,1.20,false,false,true,true,"liquiditySweep|displacement|mss","Bullish FVG did not sweep sell-side liquidity first|FVG lacks required bullish displacement|Bullish FVG did not close above prior structure high"
2026-06-03T12:32:01.105Z,BTC,BULLISH,"FVG:BULLISH:24:25:26:66843.99:66888",66888.0000,66843.9900,66865.9950,true,false,false,true,true,72.8200,60.00,1.2900,1.20,true,false,true,true,"displacement|mss","FVG lacks required bullish displacement|Bullish FVG did not close above prior structure high"
2026-06-03T12:32:01.105Z,BTC,BULLISH,"FVG:BULLISH:26:27:28:66908.52:66961.12",66961.1200,66908.5200,66934.8200,false,true,true,true,true,87.3500,60.00,1.8600,1.20,false,true,true,true,"liquiditySweep","Bullish FVG did not sweep sell-side liquidity first"
2026-06-03T12:32:01.105Z,BTC,BULLISH,"FVG:BULLISH:27:28:29:66961.13:66972.31",66972.3100,66961.1300,66966.7200,false,false,true,true,true,43.1000,60.00,1.4300,1.20,false,true,true,true,"liquiditySweep|displacement","Bullish FVG did not sweep sell-side liquidity first|FVG lacks required bullish displacement"
